title,contentId,artistName,completitionYear,image,artistUrl,genre,material,style,technique,for_model
Sloping Path in Montmartre,206886,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/sloping-path-in-montmartre-1886.jpg!Large.jpg,vincent-van-gogh,genre painting,,Post-Impressionism,,1.0
Standing Female Nude Seen from the Front,206929,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/standing-female-nude-seen-from-the-front-1886.jpg!Large.jpg,vincent-van-gogh,nude painting (nu),,Post-Impressionism,,1.0
Standing Female Nude Seen from the Side,206930,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/standing-female-nude-seen-from-the-side-1886.jpg!Large.jpg,vincent-van-gogh,nude painting (nu),,Post-Impressionism,,1.0
Still LIfe - Vase with Red Gladiolas,206946,van Gogh Vincent ,1886.0,https://uploads0.wikiart.org/images/vincent-van-gogh/still-life-vase-with-red-gladiolas-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
"Still Life with Apples, Meat and a Roll",206968,van Gogh Vincent ,1886.0,https://uploads4.wikiart.org/images/vincent-van-gogh/still-life-with-apples-meat-and-a-roll-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still Life with Bloaters,206976,van Gogh Vincent ,1886.0,https://uploads8.wikiart.org/images/vincent-van-gogh/still-life-with-bloaters-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Still Life with Bloaters,206977,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/still-life-with-bloaters-1886-1.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
"Still Life with Mackerels, Lemons and Tomatoes",206996,van Gogh Vincent ,1886.0,https://uploads2.wikiart.org/images/vincent-van-gogh/still-life-with-mackerels-lemons-and-tomatoes-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still Life with Mussels and Shrimp,206997,van Gogh Vincent ,1886.0,https://uploads0.wikiart.org/images/vincent-van-gogh/still-life-with-mussels-and-shrimp-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Still Life with Roses and Sunflowers,207002,van Gogh Vincent ,1886.0,https://uploads2.wikiart.org/images/vincent-van-gogh/still-life-with-roses-and-sunflowers-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Still Life with Scabiosa and Ranunculus,207003,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/still-life-with-scabiosa-and-ranunculus-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Tabernacle in the heath,207050,van Gogh Vincent ,1886.0,https://uploads2.wikiart.org/images/vincent-van-gogh/tabernacle-in-the-heath.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
Tambourine with Pansies,207051,van Gogh Vincent ,1886.0,https://uploads7.wikiart.org/images/vincent-van-gogh/tambourine-with-pansies-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Terrace in the Luxembourg Garden,207052,van Gogh Vincent ,1886.0,https://uploads7.wikiart.org/images/vincent-van-gogh/terrace-in-the-luxembourg-garden-1886.jpg!Large.jpg,vincent-van-gogh,landscape,,Post-Impressionism,,1.0
"Terrace of a Cafe on Montmartre ""La Guinguette""",207053,van Gogh Vincent ,1886.0,https://uploads2.wikiart.org/images/vincent-van-gogh/terrace-of-a-cafe-on-montmartre-la-guinguette-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
The Bois de Boulogne with People Walking,207070,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/the-bois-de-boulogne-with-people-walking-1886.jpg!Large.jpg,vincent-van-gogh,landscape,,Post-Impressionism,,1.0
The Fourteenth of July Celebration in Paris,207089,van Gogh Vincent ,1886.0,https://uploads0.wikiart.org/images/vincent-van-gogh/the-fourteenth-of-july-celebration-in-paris-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
The Green Parrot,207102,van Gogh Vincent ,1886.0,https://uploads0.wikiart.org/images/vincent-van-gogh/the-green-parrot-1886.jpg!Large.jpg,vincent-van-gogh,animal painting,,Realism,,1.0
The Hill of Montmartre with Quarry,207111,van Gogh Vincent ,1886.0,https://uploads0.wikiart.org/images/vincent-van-gogh/the-hill-of-montmartre-with-quarry-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
The Kingfisher,207117,van Gogh Vincent ,1886.0,https://uploads7.wikiart.org/images/vincent-van-gogh/the-kingfisher-1886.jpg!Large.jpg,vincent-van-gogh,animal painting,,Post-Impressionism,,1.0
The Mill of Blute End,207131,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/the-mill-of-blute-end-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
The Moulin de la Galette,207132,van Gogh Vincent ,1886.0,https://uploads8.wikiart.org/images/vincent-van-gogh/the-moulin-de-la-galette-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
The Outskirts of Paris,207144,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/the-outskirts-of-paris-1886.jpg!Large.jpg,vincent-van-gogh,genre painting,,Post-Impressionism,,1.0
The Pont du Carrousel and the Louvre,207154,van Gogh Vincent ,1886.0,https://uploads2.wikiart.org/images/vincent-van-gogh/the-pont-du-carrousel-and-the-louvre-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
The Roofs of Paris,207170,van Gogh Vincent ,1886.0,https://uploads2.wikiart.org/images/vincent-van-gogh/the-roofs-of-paris-1886.jpg!Large.jpg,vincent-van-gogh,panorama,,Post-Impressionism,,1.0
Three Pairs of Shoes,207217,van Gogh Vincent ,1886.0,https://uploads4.wikiart.org/images/vincent-van-gogh/three-pairs-of-shoes-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Two Self-Portraits and Several Details,207280,van Gogh Vincent ,1886.0,https://uploads4.wikiart.org/images/vincent-van-gogh/two-self-portraits-and-several-details-1886.jpg!Large.jpg,vincent-van-gogh,self-portrait,,Post-Impressionism,,1.0
Vase of Hollyhocks,207302,van Gogh Vincent ,1886.0,https://uploads2.wikiart.org/images/vincent-van-gogh/vase-of-hollyhocks-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Asters and Phlox,207303,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/vase-with-asters-and-phlox-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
"Vase with Asters, Salvia and Other Flowers",207304,van Gogh Vincent ,1886.0,https://uploads7.wikiart.org/images/vincent-van-gogh/vase-with-asters-salvia-and-other-flowers-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Vase with Carnations,207305,van Gogh Vincent ,1886.0,https://uploads4.wikiart.org/images/vincent-van-gogh/vase-with-carnations-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Vase with Carnations,207306,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/vase-with-carnations-1886-1.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Vase with Carnations,207307,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/vase-with-carnations-1886-2.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Vase with Carnations and Bottle,207308,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/vase-with-carnations-and-bottle-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Vase with Carnations and Other Flowers,207309,van Gogh Vincent ,1886.0,https://uploads4.wikiart.org/images/vincent-van-gogh/vase-with-carnations-and-other-flowers-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Vase with Flowers,207313,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/vase-with-flowers.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Vase with Gladioli,207315,van Gogh Vincent ,1886.0,https://uploads2.wikiart.org/images/vincent-van-gogh/vase-with-gladioli-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Gladioli and Carnations,207316,van Gogh Vincent ,1886.0,https://uploads8.wikiart.org/images/vincent-van-gogh/vase-with-gladioli-and-carnations-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Gladioli and Carnations,207317,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/vase-with-gladioli-and-carnations-1886-1.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Vase with Gladioli and Lilac,207318,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/vase-with-gladioli-and-lilac-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Vase with Myosotis and Peonies,207322,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/vase-with-myosotis-and-peonies-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Peonies,207323,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/vase-with-peonies-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
"Vase with Poppies, Cornflowers, Peonies and Chrysanthemums",207324,van Gogh Vincent ,1886.0,https://uploads4.wikiart.org/images/vincent-van-gogh/vase-with-poppies-cornflowers-peonies-and-chrysanthemums-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Red and White Carnations on a Yellow Background,207325,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/vase-with-red-and-white-carnations-on-a-yellow-background-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Red Gladioli,207326,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/vase-with-red-gladioli-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Red Gladioli,207327,van Gogh Vincent ,1886.0,https://uploads8.wikiart.org/images/vincent-van-gogh/vase-with-red-gladioli-1886-1.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Red Poppies,207328,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/vase-with-red-poppies-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Zinnias,207330,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/vase-with-zinnias-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Zinnias and Geraniums,207331,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/vase-with-zinnias-and-geraniums-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Vase with Zinnias and Other Flowers,207332,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/vase-with-zinnias-and-other-flowers-1886.jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
View of Montmartre,207355,van Gogh Vincent ,1886.0,https://uploads2.wikiart.org/images/vincent-van-gogh/view-of-montmartre-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
View of Paris from Montmartre,207356,van Gogh Vincent ,1886.0,https://uploads4.wikiart.org/images/vincent-van-gogh/view-of-paris-from-montmartre-1886.jpg!Large.jpg,vincent-van-gogh,panorama,,Post-Impressionism,,1.0
View of Paris from near Montmartre,207357,van Gogh Vincent ,1886.0,https://uploads0.wikiart.org/images/vincent-van-gogh/view-of-paris-from-near-montmartre-1886.jpg!Large.jpg,vincent-van-gogh,panorama,,Post-Impressionism,,1.0
View of Roofs and Backs of Houses,207361,van Gogh Vincent ,1886.0,https://uploads8.wikiart.org/images/vincent-van-gogh/view-of-roofs-and-backs-of-houses-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
Windmill on Montmartre,207457,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/windmill-on-montmartre-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
Still life with meadow flowers and roses,268057,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/still-life-with-meadow-flowers-and-roses-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Plaster Statuette of a Female Torso,206616,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-female-torso.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Skull of a Skeleton with Burning Cigarette,9223372032559881448,van Gogh Vincent ,1886.0,https://uploads7.wikiart.org/00371/images/vincent-van-gogh/vincent-van-gogh-head-of-a-skeleton-with-a-burning-cigarette-google-art-project.jpg!Large.jpg,vincent-van-gogh,vanitas,,Post-Impressionism,,1.0
Nude Woman on a Bed,9223372032559881806,van Gogh Vincent ,1887.0,https://uploads1.wikiart.org/00373/images/vincent-van-gogh/nude-woman-on-a-bed.jpg!Large.jpg,vincent-van-gogh,genre painting,,Post-Impressionism,,1.0
A Pair of Shoes,205659,van Gogh Vincent ,1887.0,https://uploads2.wikiart.org/images/vincent-van-gogh/a-pair-of-shoes-1887(1).jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
A Pair of Shoes,205661,van Gogh Vincent ,1887.0,https://uploads4.wikiart.org/images/vincent-van-gogh/a-pair-of-shoes-1887-1(1).jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
A woman walking in garden,205678,van Gogh Vincent ,1887.0,https://uploads3.wikiart.org/images/vincent-van-gogh/a-woman-walking-in-garden-1887(1).jpg!Large.jpg,vincent-van-gogh,genre painting,,Neo-Impressionism,,1.0
Absinthe,205680,van Gogh Vincent ,1887.0,https://uploads4.wikiart.org/images/vincent-van-gogh/absinthe-1887(1).jpg!Large.jpg,vincent-van-gogh,still life,,Neo-Impressionism,,1.0
Avenue in Voyer d'Argenson Park at Asnieres,205700,van Gogh Vincent ,1887.0,https://uploads3.wikiart.org/images/vincent-van-gogh/avenue-in-voyer-d-argenson-park-at-asnieres-1887(1).jpg!Large.jpg,vincent-van-gogh,landscape,,Neo-Impressionism,,1.0
Banks of the Seine in the spring,205712,van Gogh Vincent ,1887.0,https://uploads1.wikiart.org/images/vincent-van-gogh/banks-of-the-seine-in-the-spring-1887(1).jpg!Large.jpg,vincent-van-gogh,landscape,,Neo-Impressionism,,1.0
Banks of the Seine near Pont de Clichy,205713,van Gogh Vincent ,1887.0,https://uploads7.wikiart.org/images/vincent-van-gogh/banks-of-the-seine-near-pont-de-clichy-1887(1).jpg!Large.jpg,vincent-van-gogh,landscape,,Neo-Impressionism,,1.0
Barn Owl Viewed from the Front,205715,van Gogh Vincent ,1887.0,https://uploads8.wikiart.org/images/vincent-van-gogh/barn-owl-viewed-from-the-front-1887(1).jpg!Large.jpg,vincent-van-gogh,animal painting,,Post-Impressionism,,1.0
Barn Owl Viewed from the Side,205716,van Gogh Vincent ,1887.0,https://uploads7.wikiart.org/images/vincent-van-gogh/barn-owl-viewed-from-the-side-1887(1).jpg!Large.jpg,vincent-van-gogh,animal painting,,Post-Impressionism,,1.0
Basket of Sprouting Bulbs,205722,van Gogh Vincent ,1887.0,https://uploads3.wikiart.org/images/vincent-van-gogh/basket-of-sprouting-bulbs-1887(1).jpg!Large.jpg,vincent-van-gogh,still life,,Neo-Impressionism,,1.0
Bathing Float on the Seine at Asnieres,205724,van Gogh Vincent ,1887.0,https://uploads7.wikiart.org/images/vincent-van-gogh/bathing-float-on-the-seine-at-asnieres-1887(1).jpg!Large.jpg,vincent-van-gogh,landscape,,Neo-Impressionism,,1.0
Boulevard de Clichy,205752,van Gogh Vincent ,1887.0,https://uploads6.wikiart.org/images/vincent-van-gogh/boulevard-de-clichy-1887(1).jpg!Large.jpg,vincent-van-gogh,cityscape,,Neo-Impressionism,,1.0
Bridges across the Seine at Asnieres,205763,van Gogh Vincent ,1887.0,https://uploads5.wikiart.org/images/vincent-van-gogh/bridges-across-the-seine-at-asnieres-1887(1).jpg!Large.jpg,vincent-van-gogh,cityscape,,Neo-Impressionism,,1.0
Chestnut Tree in Blossom,205785,van Gogh Vincent ,1887.0,https://uploads2.wikiart.org/images/vincent-van-gogh/chestnut-tree-in-blossom-1887(1).jpg!Large.jpg,vincent-van-gogh,landscape,,Neo-Impressionism,,1.0
Edge of a Wheatfield with Poppies,205883,van Gogh Vincent ,1887.0,https://uploads2.wikiart.org/images/vincent-van-gogh/edge-of-a-wheatfield-with-poppies-1887(1).jpg!Large.jpg,vincent-van-gogh,landscape,,Neo-Impressionism,,1.0
Entrance to the Moulin de la Galette,205898,van Gogh Vincent ,1887.0,https://uploads2.wikiart.org/images/vincent-van-gogh/entrance-to-the-moulin-de-la-galette-1887.jpg!Large.jpg,vincent-van-gogh,cityscape,,Neo-Impressionism,,1.0
Entrance to the Voyer-d'Argenson Park at Asnieres,205902,van Gogh Vincent ,1887.0,https://uploads0.wikiart.org/images/vincent-van-gogh/entrance-to-the-voyer-d-argenson-park-at-asnieres-1887(1).jpg!Large.jpg,vincent-van-gogh,cityscape,,Neo-Impressionism,,1.0
Exterior of a Restaurant at Asnieres,205906,van Gogh Vincent ,1887.0,https://uploads5.wikiart.org/images/vincent-van-gogh/exterior-of-a-restaurant-at-asnieres-1887(1).jpg!Large.jpg,vincent-van-gogh,cityscape,,Neo-Impressionism,,1.0
"Factories at Asnieres, Seen from the Quai de Clichy",205907,van Gogh Vincent ,1887.0,https://uploads1.wikiart.org/images/vincent-van-gogh/factories-at-asnieres-seen-from-the-quai-de-clichy-1887(1).jpg!Large.jpg,vincent-van-gogh,cityscape,,Neo-Impressionism,,1.0
Factories Seen from a Hillside in Moonlight,205908,van Gogh Vincent ,1887.0,https://uploads3.wikiart.org/images/vincent-van-gogh/factories-seen-from-a-hillside-in-moonlight-1887(1).jpg!Large.jpg,vincent-van-gogh,landscape,,Neo-Impressionism,,1.0
Fishing in the Spring,205969,van Gogh Vincent ,1887.0,https://uploads8.wikiart.org/images/vincent-van-gogh/fishing-in-the-spring-1887(1).jpg!Large.jpg,vincent-van-gogh,genre painting,,Neo-Impressionism,,1.0
Flowerpot with Chives,205975,van Gogh Vincent ,1887.0,https://uploads8.wikiart.org/images/vincent-van-gogh/flowerpot-with-chives-1887(1).jpg!Large.jpg,vincent-van-gogh,flower painting,,Neo-Impressionism,,1.0
Fortifications of Paris with Houses,205977,van Gogh Vincent ,1887.0,https://uploads4.wikiart.org/images/vincent-van-gogh/fortifications-of-paris-with-houses-1887(1).jpg!Large.jpg,vincent-van-gogh,landscape,,Post-Impressionism,,1.0
Fritillaries in a Copper Vase,205989,van Gogh Vincent ,1887.0,https://uploads7.wikiart.org/images/vincent-van-gogh/fritillaries-in-a-copper-vase-1887(1).jpg!Large.jpg,vincent-van-gogh,flower painting,,Neo-Impressionism,,1.0
Gardens on Montmartre and the Blute-Fin Windmill,206005,van Gogh Vincent ,1887.0,https://uploads8.wikiart.org/images/vincent-van-gogh/gardens-on-montmartre-and-the-blute-fin-windmill-1887(1).jpg!Large.jpg,vincent-van-gogh,landscape,,Post-Impressionism,,1.0
Gate in the Paris Ramparts,206007,van Gogh Vincent ,1887.0,https://uploads4.wikiart.org/images/vincent-van-gogh/gate-in-the-paris-ramparts-1887(1).jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
House with sunflowers,206147,van Gogh Vincent ,1887.0,https://uploads5.wikiart.org/images/vincent-van-gogh/house-with-sunflowers-1887.jpg!Large.jpg,vincent-van-gogh,landscape,,Neo-Impressionism,,1.0
Interior of a Restaurant,206162,van Gogh Vincent ,1887.0,https://uploads8.wikiart.org/images/vincent-van-gogh/interior-of-a-restaurant-1887.jpg!Large.jpg,vincent-van-gogh,interior,,Post-Impressionism,,1.0
Interior of a Restaurant,206163,van Gogh Vincent ,1887.0,https://uploads1.wikiart.org/images/vincent-van-gogh/interior-of-a-restaurant-1887-1.jpg!Large.jpg,vincent-van-gogh,interior,,"Neo-Impressionism, Pointillism",,1.0
